"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Kansas","Chase",2013,120,93,27,0,0,0,0,71,57,34,0,0,0,120,0
"Kansas","Ford",2013,365,364,1,0,0,0,0,54,13,6,0,0,0,0,365
"Kansas","Johnson",2013,364,286,78,0,0,0,0,87,58,40,0,0,298,66,0
"Kansas","Leavenworth",2013,361,325,35,1,0,0,0,112,50,36,0,0,361,0,0
"Kansas","Linn",2013,364,295,69,0,0,0,0,82,57,39,0,2,293,69,0
"Kansas","Neosho",2013,61,59,2,0,0,0,0,58,28,14,0,0,0,0,61
"Kansas","Riley",2013,91,86,5,0,0,0,0,71,44,35,0,0,91,0,0
"Kansas","Sedgwick",2013,365,258,101,6,0,0,0,115,71,43,0,27,254,70,14
"Kansas","Shawnee",2013,364,288,76,0,0,0,0,93,58,40,0,0,290,70,4
"Kansas","Sherman",2013,61,56,4,1,0,0,0,104,44,19,0,0,0,0,61
"Kansas","Sumner",2013,365,284,77,4,0,0,0,112,61,41,0,4,302,59,0
"Kansas","Trego",2013,363,295,68,0,0,0,0,93,58,40,0,0,339,24,0
"Kansas","Wyandotte",2013,365,138,227,0,0,0,0,100,72,54,2,5,69,286,3
"Kentucky","Bell",2013,264,225,39,0,0,0,0,80,54,40,0,0,212,52,0
"Kentucky","Boone",2013,244,227,16,1,0,0,0,101,49,38,0,0,244,0,0
"Kentucky","Boyd",2013,365,248,116,1,0,0,0,119,58,43,0,17,126,212,10
"Kentucky","Bullitt",2013,243,222,20,1,0,0,0,105,50,37,0,0,243,0,0
"Kentucky","Campbell",2013,365,199,162,4,0,0,0,129,67,48,0,5,110,250,0
"Kentucky","Carter",2013,284,227,57,0,0,0,0,97,55,41,0,0,196,88,0
"Kentucky","Christian",2013,279,189,89,1,0,0,0,101,61,44,0,0,192,87,0
"Kentucky","Daviess",2013,365,215,150,0,0,0,0,93,64,47,0,9,116,240,0
"Kentucky","Edmonson",2013,364,306,57,1,0,0,0,105,54,39,3,0,305,56,0
"Kentucky","Fayette",2013,365,172,193,0,0,0,0,83,64,52,0,10,52,302,1
"Kentucky","Greenup",2013,245,232,12,1,0,0,0,101,47,37,0,0,245,0,0
"Kentucky","Hancock",2013,237,209,27,1,0,0,0,110,51,40,0,0,237,0,0
"Kentucky","Hardin",2013,364,154,210,0,0,0,0,90,66,53,0,0,56,308,0
"Kentucky","Henderson",2013,361,222,139,0,0,0,0,97,64,45,0,0,124,237,0
"Kentucky","Jefferson",2013,365,68,297,0,0,0,0,97,72,58,0,2,21,342,0
"Kentucky","Jessamine",2013,238,220,18,0,0,0,0,77,50,40,0,0,238,0,0
"Kentucky","Livingston",2013,241,203,37,1,0,0,0,108,58,41,0,0,241,0,0
"Kentucky","Madison",2013,114,74,40,0,0,0,0,72,58,44,0,0,0,114,0
"Kentucky","Marshall",2013,58,58,0,0,0,0,0,22,19,11,0,0,0,0,58
"Kentucky","McCracken",2013,365,238,127,0,0,0,0,100,62,43,0,19,115,229,2
"Kentucky","Morgan",2013,358,346,12,0,0,0,0,74,46,35,0,0,358,0,0
"Kentucky","Oldham",2013,243,209,33,1,0,0,0,108,58,40,0,0,243,0,0
"Kentucky","Perry",2013,361,253,108,0,0,0,0,77,58,42,0,0,128,233,0
"Kentucky","Pike",2013,356,217,137,2,0,0,0,130,57,46,0,0,77,279,0
"Kentucky","Pulaski",2013,285,226,59,0,0,0,0,80,57,42,0,0,190,95,0
"Kentucky","Simpson",2013,235,222,13,0,0,0,0,67,48,38,0,0,235,0,0
"Kentucky","Trigg",2013,336,314,21,1,0,0,0,115,49,36,0,0,336,0,0
"Kentucky","Warren",2013,359,231,128,0,0,0,0,83,62,44,0,0,124,235,0
"Kentucky","Washington",2013,362,334,28,0,0,0,0,93,49,38,0,0,362,0,0
"Louisiana","Ascension",2013,365,342,23,0,0,0,0,100,47,32,0,18,347,0,0
"Louisiana","Bossier",2013,365,195,167,3,0,0,0,119,66,49,0,0,120,245,0
"Louisiana","Caddo",2013,365,268,95,2,0,0,0,119,62,42,0,0,275,90,0
"Louisiana","Calcasieu",2013,365,175,187,3,0,0,0,115,69,51,0,1,108,256,0
"Louisiana","East Baton Rouge",2013,365,150,210,3,2,0,0,166,68,53,0,1,90,274,0
"Louisiana","Iberville",2013,365,273,87,5,0,0,0,140,61,40,0,8,274,83,0
"Louisiana","Jefferson",2013,363,256,105,2,0,0,0,115,59,44,0,2,155,206,0
"Louisiana","Lafayette",2013,365,140,223,2,0,0,0,119,68,53,0,0,70,294,1
"Louisiana","Lafourche",2013,365,290,74,1,0,0,0,146,57,40,0,0,213,152,0
"Louisiana","Livingston",2013,365,245,117,3,0,0,0,129,62,44,0,0,214,151,0
"Louisiana","Orleans",2013,362,261,99,2,0,0,0,115,59,41,0,0,149,211,2
"Louisiana","Ouachita",2013,365,44,320,1,0,0,0,120,76,61,0,0,34,331,0
"Louisiana","Pointe Coupee",2013,344,307,36,1,0,0,0,101,51,37,0,0,344,0,0
"Louisiana","Rapides",2013,362,121,240,1,0,0,0,105,67,54,0,0,0,362,0
"Louisiana","St. Bernard",2013,358,227,130,1,0,0,0,115,61,45,0,0,158,200,0
"Louisiana","St. Charles",2013,365,348,17,0,0,0,0,87,46,31,0,0,365,0,0
"Louisiana","St. James",2013,357,335,22,0,0,0,0,100,48,32,0,0,357,0,0
"Louisiana","St. John the Baptist",2013,364,332,30,2,0,0,0,105,50,36,0,0,364,0,0
"Louisiana","St. Tammany",2013,365,213,148,3,1,0,0,154,63,46,0,0,137,228,0
"Louisiana","Tangipahoa",2013,123,91,32,0,0,0,0,81,58,37,0,0,0,123,0
"Louisiana","Terrebonne",2013,117,91,26,0,0,0,0,70,56,38,0,0,0,117,0
"Louisiana","West Baton Rouge",2013,365,194,170,1,0,0,0,101,62,49,0,4,26,335,0
"Maine","Androscoggin",2013,361,271,90,0,0,0,0,95,59,38,0,0,125,235,1
"Maine","Aroostook",2013,365,323,42,0,0,0,0,94,51,35,0,0,197,157,11
"Maine","Cumberland",2013,365,232,128,5,0,0,0,136,63,44,0,4,146,213,2
"Maine","Hancock",2013,365,325,37,3,0,0,0,129,51,38,0,0,340,25,0
"Maine","Kennebec",2013,361,349,11,1,0,0,0,108,44,30,0,130,222,0,9
"Maine","Knox",2013,208,188,15,5,0,0,0,140,50,38,0,0,208,0,0
"Maine","Oxford",2013,204,200,4,0,0,0,0,87,44,30,0,0,204,0,0
"Maine","Penobscot",2013,363,301,61,1,0,0,0,119,57,36,0,0,185,178,0
"Maine","Sagadahoc",2013,205,195,9,1,0,0,0,108,45,35,0,0,205,0,0
"Maine","Washington",2013,362,346,15,1,0,0,0,129,45,34,0,0,353,9,0
"Maine","York",2013,214,186,21,7,0,0,0,147,54,40,0,0,214,0,0
"Maryland","Anne Arundel",2013,258,168,86,4,0,0,0,119,71,45,0,0,175,81,2
"Maryland","Baltimore",2013,365,256,105,4,0,0,0,119,67,41,0,53,229,83,0
"Maryland","Baltimore (City)",2013,365,150,214,1,0,0,0,108,70,52,0,9,40,316,0
"Maryland","Calvert",2013,211,175,33,3,0,0,0,105,61,42,0,0,211,0,0
"Maryland","Carroll",2013,209,162,46,1,0,0,0,101,64,43,0,0,209,0,0
"Maryland","Cecil",2013,357,188,164,5,0,0,0,143,71,49,0,0,94,263,0
"Maryland","Charles",2013,198,167,31,0,0,0,0,97,61,40,0,0,198,0,0
"Maryland","Dorchester",2013,365,258,105,2,0,0,0,108,62,43,0,0,224,141,0
"Maryland","Frederick",2013,208,171,36,1,0,0,0,119,58,43,0,0,208,0,0
"Maryland","Garrett",2013,365,243,121,1,0,0,0,122,61,45,0,0,209,156,0
"Maryland","Harford",2013,353,180,168,5,0,0,0,133,74,50,0,0,124,229,0
"Maryland","Kent",2013,353,213,138,2,0,0,0,126,66,46,0,0,115,238,0
"Maryland","Montgomery",2013,354,230,123,1,0,0,0,105,65,45,0,0,134,220,0
"Maryland","Prince George's",2013,365,186,173,6,0,0,0,122,73,50,0,1,159,205,0
"Maryland","Washington",2013,362,214,142,6,0,0,0,126,67,47,0,0,126,236,0
"Massachusetts","Barnstable",2013,315,288,23,4,0,0,0,129,50,36,0,0,287,28,0
"Massachusetts","Berkshire",2013,364,129,231,4,0,0,0,119,71,53,0,0,49,315,0
"Massachusetts","Bristol",2013,359,220,132,6,1,0,0,161,64,44,0,0,149,210,0
"Massachusetts","Dukes",2013,317,283,32,2,0,0,0,129,51,36,0,0,280,37,0
"Massachusetts","Essex",2013,365,216,141,8,0,0,0,126,68,45,0,1,152,212,0
"Massachusetts","Hampden",2013,365,224,135,6,0,0,0,140,68,45,0,7,148,210,0
"Massachusetts","Hampshire",2013,365,230,133,2,0,0,0,115,63,44,0,0,134,231,0
"Massachusetts","Middlesex",2013,358,335,21,2,0,0,0,101,48,34,0,0,358,0,0
"Massachusetts","Norfolk",2013,365,291,70,4,0,0,0,115,57,39,0,2,222,141,0
"Massachusetts","Plymouth",2013,192,139,53,0,0,0,0,75,59,37,0,0,0,192,0
"Massachusetts","Suffolk",2013,365,125,235,5,0,0,0,122,70,54,0,3,43,318,1
"Massachusetts","Worcester",2013,365,228,135,2,0,0,0,112,63,45,0,4,158,201,2
"Michigan","Allegan",2013,240,150,82,7,1,0,0,154,80,44,0,0,163,77,0
"Michigan","Bay",2013,114,74,40,0,0,0,0,71,59,38,0,0,0,114,0
"Michigan","Benzie",2013,183,140,42,1,0,0,0,119,71,40,0,0,183,0,0
"Michigan","Berrien",2013,240,156,79,5,0,0,0,126,77,44,0,0,160,80,0
"Michigan","Cass",2013,183,128,51,4,0,0,0,122,74,45,0,0,183,0,0
"Michigan","Chippewa",2013,284,239,45,0,0,0,0,84,54,34,0,0,111,173,0
"Michigan","Clinton",2013,183,148,34,1,0,0,0,108,61,41,0,0,183,0,0
"Michigan","Genesee",2013,238,170,67,1,0,0,0,105,64,43,0,0,163,75,0
"Michigan","Huron",2013,181,153,27,1,0,0,0,133,58,40,0,0,181,0,0
"Michigan","Ingham",2013,361,291,69,1,0,0,0,101,59,38,0,16,297,48,0
"Michigan","Kalamazoo",2013,241,165,75,1,0,0,0,105,67,44,0,0,156,85,0
"Michigan","Kent",2013,365,200,161,4,0,0,0,138,68,48,0,0,122,243,0
"Michigan","Keweenaw",2013,122,115,7,0,0,0,0,63,37,12,0,0,0,122,0
"Michigan","Lenawee",2013,245,173,71,1,0,0,0,105,61,43,0,0,154,91,0
"Michigan","Macomb",2013,244,164,75,5,0,0,0,129,65,43,0,0,163,81,0
"Michigan","Manistee",2013,234,179,53,2,0,0,0,124,67,40,0,0,161,73,0
"Michigan","Mason",2013,181,141,38,2,0,0,0,112,67,40,0,0,181,0,0
"Michigan","Missaukee",2013,363,306,56,1,0,0,0,101,55,38,0,1,327,35,0
"Michigan","Monroe",2013,116,64,52,0,0,0,0,73,62,46,0,0,0,116,0
"Michigan","Muskegon",2013,210,137,67,6,0,0,0,126,74,44,0,0,168,42,0
"Michigan","Oakland",2013,241,168,71,2,0,0,0,119,63,41,0,0,153,88,0
"Michigan","Ottawa",2013,243,164,77,2,0,0,0,115,69,43,0,0,163,80,0
"Michigan","Schoolcraft",2013,244,213,28,3,0,0,0,126,54,35,0,0,177,67,0
"Michigan","St. Clair",2013,244,171,67,6,0,0,0,146,64,40,0,0,147,97,0
"Michigan","Tuscola",2013,359,328,30,1,0,0,0,112,50,34,0,0,358,0,1
"Michigan","Washtenaw",2013,364,282,81,1,0,0,0,101,61,38,0,0,296,68,0
"Michigan","Wayne",2013,365,116,246,3,0,0,0,129,73,55,0,6,60,286,13
"Michigan","Wexford",2013,341,304,37,0,0,0,0,100,51,34,0,0,341,0,0
"Minnesota","Anoka",2013,365,232,131,2,0,0,0,126,64,44,0,6,192,166,1
"Minnesota","Becker",2013,352,281,71,0,0,0,0,80,57,39,0,0,182,170,0
"Minnesota","Carlton",2013,204,195,9,0,0,0,0,93,46,33,0,0,204,0,0
"Minnesota","Cook",2013,270,231,39,0,0,0,0,74,53,29,0,0,0,270,0
"Minnesota","Crow Wing",2013,365,316,49,0,0,0,0,82,53,33,0,0,184,181,0
"Minnesota","Dakota",2013,365,254,111,0,0,0,0,85,61,36,0,48,0,317,0
"Minnesota","Goodhue",2013,213,190,23,0,0,0,0,87,51,40,0,0,213,0,0
"Minnesota","Hennepin",2013,365,227,138,0,0,0,0,93,66,43,0,43,82,240,0
"Minnesota","Lake",2013,365,311,54,0,0,0,0,86,54,33,0,0,221,94,50
"Minnesota","Lyon",2013,365,263,100,2,0,0,0,101,64,41,0,0,144,221,0
"Minnesota","Mille Lacs",2013,213,205,8,0,0,0,0,74,46,34,0,0,213,0,0
"Minnesota","Olmsted",2013,365,232,133,0,0,0,0,100,63,44,0,0,133,232,0
"Minnesota","Ramsey",2013,365,212,153,0,0,0,0,99,64,41,0,0,0,322,43
"Minnesota","Rock",2013,117,89,28,0,0,0,0,81,59,30,0,0,0,117,0
"Minnesota","Saint Louis",2013,365,238,127,0,0,0,0,84,60,44,0,0,131,231,3
"Minnesota","Scott",2013,261,197,63,1,0,0,0,108,61,42,0,0,177,84,0
"Minnesota","Stearns",2013,359,273,86,0,0,0,0,85,60,39,0,0,172,187,0
"Minnesota","Washington",2013,365,202,163,0,0,0,0,98,66,47,0,0,96,258,11
"Minnesota","Winona",2013,120,101,19,0,0,0,0,62,54,29,0,0,0,120,0
"Minnesota","Wright",2013,357,250,107,0,0,0,0,90,61,39,0,0,89,268,0
"Mississippi","Bolivar",2013,245,208,36,1,0,0,0,108,58,41,0,0,245,0,0
"Mississippi","DeSoto",2013,365,203,161,1,0,0,0,112,64,48,0,0,87,278,0
"Mississippi","Forrest",2013,361,182,178,1,0,0,0,107,62,50,0,0,0,361,0
"Mississippi","Hancock",2013,241,218,23,0,0,0,0,87,50,38,0,0,241,0,0
"Mississippi","Harrison",2013,357,212,145,0,0,0,0,90,61,47,0,0,59,298,0
"Mississippi","Hinds",2013,365,157,208,0,0,0,0,93,66,52,0,0,58,307,0
"Mississippi","Jackson",2013,356,328,27,1,0,0,0,105,50,31,0,118,238,0,0
"Mississippi","Lauderdale",2013,242,232,10,0,0,0,0,80,46,33,0,0,242,0,0
"Mississippi","Lee",2013,242,223,18,1,0,0,0,101,49,38,0,0,242,0,0
"Mississippi","Yalobusha",2013,342,333,8,1,0,0,0,105,44,31,0,0,342,0,0
"Missouri","Andrew",2013,214,176,35,3,0,0,0,115,67,42,0,0,214,0,0
"Missouri","Boone",2013,214,178,36,0,0,0,0,97,58,42,0,0,214,0,0
"Missouri","Buchanan",2013,359,140,219,0,0,0,0,88,69,54,0,0,0,355,4
"Missouri","Callaway",2013,214,188,26,0,0,0,0,77,51,41,0,0,214,0,0
"Missouri","Cass",2013,361,201,160,0,0,0,0,97,63,48,0,0,126,235,0
"Missouri","Cedar",2013,351,205,146,0,0,0,0,87,64,45,0,0,106,245,0
"Missouri","Clay",2013,364,197,160,7,0,0,0,136,74,49,0,0,141,223,0
"Missouri","Clinton",2013,214,165,45,4,0,0,0,119,74,43,0,0,214,0,0
"Missouri","Greene",2013,360,218,142,0,0,0,0,97,62,46,0,0,116,243,1
"Missouri","Jackson",2013,365,168,197,0,0,0,0,93,66,52,0,24,0,314,27
"Missouri","Jasper",2013,362,303,57,2,0,0,0,105,58,35,0,0,198,0,164
"Missouri","Jefferson",2013,357,172,182,3,0,0,0,150,70,51,0,0,108,249,0
"Missouri","Lincoln",2013,214,162,48,4,0,0,0,136,71,44,0,0,214,0,0
"Missouri","Monroe",2013,364,335,29,0,0,0,0,87,49,35,0,0,363,0,1
"Missouri","Perry",2013,214,178,36,0,0,0,0,100,58,42,0,0,214,0,0
"Missouri","Saint Charles",2013,214,152,57,4,1,0,0,156,80,44,0,0,214,0,0
"Missouri","Saint Louis",2013,365,135,226,4,0,0,0,150,72,55,0,0,86,278,1
"Missouri","Sainte Genevieve",2013,263,176,86,1,0,0,0,105,64,44,0,0,176,87,0
"Missouri","St. Louis City",2013,365,108,255,2,0,0,0,133,72,57,0,13,58,287,7
"Missouri","Stoddard",2013,107,64,43,0,0,0,0,69,60,44,0,0,0,107,0
"Missouri","Taney",2013,264,215,49,0,0,0,0,100,58,40,0,0,179,85,0
"Montana","Cascade",2013,337,262,75,0,0,0,0,74,56,35,0,0,0,337,0
"Montana","Fergus",2013,365,348,17,0,0,0,0,62,45,35,0,0,319,45,1
"Montana","Flathead",2013,365,235,126,4,0,0,0,125,64,44,0,0,138,201,26
"Montana","Gallatin",2013,365,294,71,0,0,0,0,79,55,32,0,4,0,361,0
"Montana","Lake",2013,120,116,4,0,0,0,0,56,32,11,0,0,0,120,0
"Montana","Lewis and Clark",2013,365,278,87,0,0,0,0,100,62,40,0,0,181,184,0
"Montana","Lincoln",2013,365,198,167,0,0,0,0,94,75,47,0,0,0,353,12
"Montana","Missoula",2013,365,94,247,18,6,0,0,168,90,61,0,0,45,320,0
"Montana","Phillips",2013,365,356,9,0,0,0,0,61,43,33,0,0,299,66,0
"Montana","Powder River",2013,363,299,64,0,0,0,0,73,55,39,0,0,261,63,39
"Montana","Powell",2013,119,113,6,0,0,0,0,69,34,9,0,0,0,119,0
"Montana","Ravalli",2013,346,230,109,7,0,0,0,124,70,36,0,0,0,346,0
"Montana","Richland",2013,365,268,95,2,0,0,0,110,58,42,0,0,184,151,30
"Montana","Roosevelt",2013,106,103,3,0,0,0,0,58,37,17,0,0,0,106,0
"Montana","Rosebud",2013,365,313,48,4,0,0,0,113,54,39,0,12,269,24,60
"Montana","Sanders",2013,174,166,7,1,0,0,0,106,32,13,0,0,0,88,86
"Montana","Sheridan",2013,107,102,5,0,0,0,0,70,41,19,0,0,0,107,0
"Montana","Silver Bow",2013,365,238,121,5,1,0,0,153,68,37,0,0,0,339,26
"Montana","Yellowstone",2013,355,325,30,0,0,0,0,79,48,19,0,0,0,355,0
"Nebraska","Cass",2013,355,334,21,0,0,0,0,77,46,22,0,0,0,0,355
"Nebraska","Dawson",2013,60,55,5,0,0,0,0,72,50,19,0,0,0,0,60
"Nebraska","Douglas",2013,365,184,178,3,0,0,0,118,69,50,0,0,117,203,45
"Nebraska","Garden",2013,120,114,6,0,0,0,0,56,35,15,0,0,0,120,0
"Nebraska","Hall",2013,114,83,31,0,0,0,0,79,62,36,0,0,0,114,0
"Nebraska","Knox",2013,364,339,25,0,0,0,0,100,49,36,0,0,364,0,0
"Nebraska","Lancaster",2013,257,219,38,0,0,0,0,77,57,38,0,0,170,87,0
"Nebraska","Sarpy",2013,306,133,171,2,0,0,0,128,67,52,0,0,0,306,0
"Nebraska","Scotts Bluff",2013,89,79,10,0,0,0,0,61,52,27,0,0,0,89,0
"Nebraska","Thomas",2013,113,102,11,0,0,0,0,65,48,19,0,0,0,113,0
"Nebraska","Washington",2013,116,79,36,1,0,0,0,101,64,37,0,0,0,116,0
"Nevada","Carson City",2013,275,157,103,5,6,4,0,245,82,48,0,0,164,111,0
"Nevada","Churchill",2013,210,153,57,0,0,0,0,87,61,46,0,0,210,0,0
"Nevada","Clark",2013,365,68,259,34,4,0,0,166,101,63,0,2,212,146,5
"Nevada","Douglas",2013,277,170,87,5,8,6,1,310,87,43,0,0,0,277,0
"Nevada","Elko",2013,361,351,10,0,0,0,0,83,38,20,0,0,0,27,334
"Nevada","Lyon",2013,208,135,73,0,0,0,0,90,67,47,0,0,208,0,0
"Nevada","Mineral",2013,109,109,0,0,0,0,0,24,10,6,0,0,0,0,109
"Nevada","Nye",2013,365,352,12,1,0,0,0,133,34,18,0,0,0,0,365
"Nevada","Washoe",2013,365,121,209,17,4,0,14,939,99,57,0,1,167,152,45
"Nevada","White Pine",2013,360,279,75,6,0,0,0,119,64,44,0,0,358,2,0
"New Hampshire","Belknap",2013,213,200,13,0,0,0,0,84,48,32,0,0,173,40,0
"New Hampshire","Cheshire",2013,365,241,121,3,0,0,0,108,68,43,0,0,182,183,0
"New Hampshire","Coos",2013,365,278,85,2,0,0,0,119,64,44,0,0,361,4,0
"New Hampshire","Grafton",2013,365,288,77,0,0,0,0,84,57,38,0,0,219,146,0
"New Hampshire","Hillsborough",2013,365,280,84,1,0,0,0,112,58,40,1,0,253,111,0
"New Hampshire","Merrimack",2013,244,193,51,0,0,0,0,97,59,37,0,0,155,89,0
"New Hampshire","Rockingham",2013,365,190,172,3,0,0,0,119,67,50,0,0,119,246,0
"New Jersey","Atlantic",2013,360,274,83,2,1,0,0,154,61,41,0,0,257,103,0
"New Jersey","Bergen",2013,283,209,67,7,0,0,0,119,67,39,0,0,201,82,0
"New Jersey","Camden",2013,365,181,180,4,0,0,0,112,71,51,0,10,139,216,0
"New Jersey","Cumberland",2013,303,285,18,0,0,0,0,90,49,34,0,0,303,0,0
"New Jersey","Essex",2013,365,244,119,2,0,0,0,126,66,43,0,106,123,136,0
"New Jersey","Gloucester",2013,292,217,71,4,0,0,0,126,66,42,0,0,220,72,0
"New Jersey","Hudson",2013,365,198,165,1,1,0,0,151,69,47,1,18,43,303,0
"New Jersey","Hunterdon",2013,365,246,115,4,0,0,0,119,64,42,0,0,198,167,0
"New Jersey","Mercer",2013,365,203,159,3,0,0,0,122,71,47,0,0,155,210,0
"New Jersey","Middlesex",2013,365,281,83,1,0,0,0,112,64,40,0,38,243,84,0
"New Jersey","Monmouth",2013,249,203,42,3,1,0,0,151,64,40,0,0,249,0,0
"New Jersey","Morris",2013,361,284,71,6,0,0,0,122,61,39,0,15,283,63,0
"New Jersey","Ocean",2013,363,236,124,3,0,0,0,119,61,44,0,0,145,218,0
"New Jersey","Passaic",2013,287,223,62,2,0,0,0,122,62,38,0,0,204,83,0
"New Jersey","Union",2013,365,153,211,1,0,0,0,107,70,52,0,44,0,321,0
"New Jersey","Warren",2013,365,264,99,2,0,0,0,115,62,39,0,70,130,165,0
"New Mexico","Bernalillo",2013,365,97,262,6,0,0,0,145,80,56,0,0,162,165,38
"New Mexico","Catron",2013,103,101,2,0,0,0,0,68,33,13,0,0,0,103,0
"New Mexico","Chaves",2013,110,99,10,1,0,0,0,121,51,29,0,0,0,110,0
"New Mexico","Dona Ana",2013,365,149,162,39,8,2,5,453,112,58,0,3,254,32,76
"New Mexico","Eddy",2013,356,242,112,2,0,0,0,122,74,45,0,0,326,30,0
"New Mexico","Grant",2013,335,321,14,0,0,0,0,71,48,40,0,0,332,0,3
"New Mexico","Lea",2013,365,254,109,2,0,0,0,111,71,42,0,13,232,118,2
"New Mexico","Lincoln",2013,114,107,7,0,0,0,0,57,46,19,0,0,0,114,0
"New Mexico","Los Alamos",2013,121,119,2,0,0,0,0,58,34,14,0,0,0,121,0
"New Mexico","Luna",2013,365,241,113,4,4,0,3,562,77,46,0,3,320,0,42
"New Mexico","McKinley",2013,128,127,1,0,0,0,0,51,31,17,0,0,0,0,128
"New Mexico","Rio Arriba",2013,295,237,56,2,0,0,0,112,61,44,0,0,271,24,0
"New Mexico","San Juan",2013,365,236,123,5,1,0,0,158,77,46,0,22,332,10,1
"New Mexico","Sandoval",2013,351,283,68,0,0,0,0,97,61,43,0,0,347,0,4
"New Mexico","Santa Fe",2013,365,264,101,0,0,0,0,100,67,44,0,0,345,20,0
"New Mexico","Socorro",2013,108,100,8,0,0,0,0,71,47,19,0,0,0,108,0
"New Mexico","Taos",2013,359,331,28,0,0,0,0,60,46,20,0,0,0,352,7
"New Mexico","Valencia",2013,365,240,120,5,0,0,0,115,74,44,0,0,349,16,0
"New York","Albany",2013,365,260,105,0,0,0,0,97,61,42,0,0,212,153,0
"New York","Bronx",2013,365,171,187,7,0,0,0,119,71,52,0,43,82,240,0
"New York","Chautauqua",2013,347,298,48,1,0,0,0,119,55,37,0,0,311,36,0
"New York","Dutchess",2013,356,335,21,0,0,0,0,100,47,33,0,0,356,0,0
"New York","Erie",2013,365,187,174,4,0,0,0,122,65,50,0,3,127,235,0
"New York","Essex",2013,365,317,48,0,0,0,0,100,52,40,0,0,320,45,0
"New York","Franklin",2013,347,339,7,1,0,0,0,129,43,24,0,155,192,0,0
"New York","Hamilton",2013,357,338,19,0,0,0,0,84,46,34,0,0,357,0,0
"New York","Herkimer",2013,359,348,11,0,0,0,0,93,45,33,0,0,359,0,0
"New York","Jefferson",2013,361,339,22,0,0,0,0,93,47,34,0,0,361,0,0
"New York","Kings",2013,365,227,137,1,0,0,0,108,64,41,0,0,0,365,0
"New York","Monroe",2013,365,253,112,0,0,0,0,84,62,42,0,0,156,209,0
"New York","Nassau",2013,356,220,136,0,0,0,0,96,61,43,0,0,0,356,0
"New York","New York",2013,365,150,214,1,0,0,0,108,71,54,0,0,56,309,0
"New York","Niagara",2013,246,220,25,1,0,0,0,101,55,36,0,0,227,19,0
"New York","Oneida",2013,361,273,88,0,0,0,0,84,59,32,0,0,0,361,0
"New York","Onondaga",2013,349,311,38,0,0,0,0,93,53,34,0,0,302,47,0
"New York","Orange",2013,365,267,98,0,0,0,0,88,58,38,0,0,163,202,0
"New York","Oswego",2013,359,345,14,0,0,0,0,84,45,33,0,0,359,0,0
"New York","Putnam",2013,353,339,13,1,0,0,0,108,45,32,0,0,353,0,0
"New York","Queens",2013,365,204,156,5,0,0,0,133,66,47,0,36,102,227,0
"New York","Richmond",2013,365,206,155,3,1,0,0,151,67,47,0,0,141,224,0
"New York","Rockland",2013,365,242,120,3,0,0,0,143,61,43,0,0,188,177,0
"New York","Saratoga",2013,362,346,16,0,0,0,0,93,44,32,0,0,362,0,0
"New York","Steuben",2013,365,332,33,0,0,0,0,84,49,33,29,0,268,68,0
"New York","Suffolk",2013,365,225,131,7,2,0,0,159,67,46,0,0,192,173,0
"New York","Tompkins",2013,351,327,24,0,0,0,0,93,48,35,0,0,351,0,0
"New York","Wayne",2013,302,275,27,0,0,0,0,93,50,33,0,0,302,0,0
"New York","Westchester",2013,365,249,110,6,0,0,0,136,64,42,0,0,211,154,0
"North Carolina","Alamance",2013,356,237,119,0,0,0,0,81,57,42,0,0,0,356,0
"North Carolina","Alexander",2013,213,197,16,0,0,0,0,100,49,40,0,0,213,0,0
"North Carolina","Avery",2013,363,321,42,0,0,0,0,93,51,40,0,0,332,31,0
"North Carolina","Buncombe",2013,365,255,110,0,0,0,0,97,58,43,0,0,80,285,0
"North Carolina","Caldwell",2013,214,203,11,0,0,0,0,93,47,37,0,0,214,0,0
"North Carolina","Carteret",2013,325,311,14,0,0,0,0,93,45,34,0,0,325,0,0
"North Carolina","Caswell",2013,364,171,192,1,0,0,0,112,64,51,0,0,49,315,0
"North Carolina","Catawba",2013,364,212,152,0,0,0,0,75,59,44,0,0,0,364,0
"North Carolina","Chatham",2013,260,221,39,0,0,0,0,80,54,34,0,0,169,91,0
"North Carolina","Cumberland",2013,336,213,122,1,0,0,0,105,60,46,0,0,84,252,0
"North Carolina","Davidson",2013,357,164,193,0,0,0,0,80,64,52,0,0,0,357,0
"North Carolina","Davie",2013,214,191,23,0,0,0,0,100,51,40,0,0,214,0,0
"North Carolina","Duplin",2013,348,168,180,0,0,0,0,84,62,51,0,0,0,348,0
"North Carolina","Durham",2013,365,244,121,0,0,0,0,87,59,43,0,0,67,298,0
"North Carolina","Edgecombe",2013,361,255,105,1,0,0,0,101,58,42,0,0,96,265,0
"North Carolina","Forsyth",2013,365,180,183,2,0,0,0,122,67,51,0,3,89,273,0
"North Carolina","Franklin",2013,208,191,17,0,0,0,0,84,50,38,0,0,208,0,0
"North Carolina","Gaston",2013,328,210,118,0,0,0,0,70,57,42,0,0,0,327,1
"North Carolina","Graham",2013,214,178,36,0,0,0,0,97,61,43,0,0,214,0,0
