"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Malone, NY","31660",2017,345,337,8,0,0,0,0,93,42,26,0,146,199,0,0
"Manchester-Nashua, NH","31700",2017,365,336,28,1,0,0,0,101,48,37,1,0,341,23,0
"Manitowoc, WI","31820",2017,237,216,17,4,0,0,0,126,50,38,0,0,237,0,0
"Marietta, OH","31930",2017,245,219,26,0,0,0,0,97,51,41,0,0,245,0,0
"Marshall, MN","32140",2017,360,307,53,0,0,0,0,96,53,35,0,0,190,170,0
"Marshall, TX","32220",2017,363,218,145,0,0,0,0,100,59,46,0,0,113,250,0
"Mason City, IA","32380",2017,233,231,2,0,0,0,0,65,31,15,0,0,0,0,233
"McAlester, OK","32540",2017,357,233,124,0,0,0,0,100,61,44,0,0,166,191,0
"McAllen-Edinburg-Mission, TX","32580",2017,365,218,147,0,0,0,0,96,65,47,0,0,83,282,0
"Medford, OR","32780",2017,365,211,123,16,9,4,2,461,95,45,0,0,104,261,0
"Memphis, TN-MS-AR","32820",2017,365,167,194,3,1,0,0,161,67,52,0,1,121,243,0
"Merced, CA","32900",2017,364,127,203,31,3,0,0,161,100,58,0,0,173,189,2
"Meridian, MS","32940",2017,245,240,5,0,0,0,0,61,45,34,0,0,245,0,0
"Miami, OK","33060",2017,365,175,190,0,0,0,0,94,62,51,0,0,81,284,0
"Miami-Fort Lauderdale-West Palm Beach, FL","33100",2017,358,85,265,8,0,0,0,143,70,55,0,0,30,322,6
"Michigan City-La Porte, IN","33140",2017,282,203,71,8,0,0,0,147,64,42,0,0,223,59,0
"Middlesborough, KY","33180",2017,263,231,32,0,0,0,0,80,52,40,0,0,226,37,0
"Milwaukee-Waukesha-West Allis, WI","33340",2017,365,204,153,8,0,0,0,136,70,47,0,6,144,215,0
"Minneapolis-St. Paul-Bloomington, MN-WI","33460",2017,365,124,240,1,0,0,0,115,74,55,0,2,61,201,101
"Minot, ND","33500",2017,343,306,35,2,0,0,0,135,51,34,0,0,242,96,5
"Missoula, MT","33540",2017,365,52,240,24,14,15,20,1130,185,65,0,0,10,355,0
"Mobile, AL","33660",2017,361,250,106,5,0,0,0,139,60,43,0,0,160,201,0
"Modesto, CA","33700",2017,365,127,175,55,8,0,0,185,112,61,0,1,207,150,7
"Monroe, LA","33740",2017,361,308,53,0,0,0,0,83,53,35,0,0,286,75,0
"Monroe, MI","33780",2017,116,78,38,0,0,0,0,88,59,38,0,0,0,116,0
"Montgomery, AL","33860",2017,346,144,199,2,0,1,0,246,67,53,0,0,80,266,0
"Montrose, CO","33940",2017,343,313,30,0,0,0,0,74,50,41,0,0,343,0,0
"Morehead City, NC","33980",2017,341,330,11,0,0,0,0,64,46,35,0,0,341,0,0
"Morgantown, WV","34060",2017,282,242,40,0,0,0,0,90,53,40,0,0,206,76,0
"Morristown, TN","34100",2017,191,148,42,1,0,0,0,101,61,43,0,0,191,0,0
"Moscow, ID","34140",2017,350,309,30,5,3,3,0,271,54,18,0,0,0,350,0
"Moses Lake, WA","34180",2017,365,283,72,4,6,0,0,197,61,28,0,3,0,362,0
"Mount Vernon, IL","34500",2017,365,220,145,0,0,0,0,87,60,46,0,0,130,235,0
"Mount Vernon, OH","34540",2017,245,223,22,0,0,0,0,100,50,38,0,0,245,0,0
"Mount Vernon-Anacortes, WA","34580",2017,365,325,40,0,0,0,0,99,51,35,0,2,169,194,0
"Muncie, IN","34620",2017,280,225,54,1,0,0,0,112,57,40,0,0,212,68,0
"Muscatine, IA","34700",2017,365,176,189,0,0,0,0,80,64,51,0,0,0,365,0
"Muskegon, MI","34740",2017,245,202,38,5,0,0,0,140,67,39,0,0,245,0,0
"Muskogee, OK","34780",2017,268,263,5,0,0,0,0,63,37,20,0,0,0,0,268
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC","34820",2017,354,350,4,0,0,0,0,64,44,32,0,0,354,0,0
"Napa, CA","34900",2017,365,137,214,7,5,2,0,274,71,53,1,1,37,326,0
"Naples-Immokalee-Marco Island, FL","34940",2017,357,270,87,0,0,0,0,93,56,39,0,0,162,195,0
"Nashville-Davidson--Murfreesboro--Franklin, TN","34980",2017,365,156,208,1,0,0,0,133,67,53,0,8,78,279,0
"New Castle, IN","35220",2017,120,86,34,0,0,0,0,66,57,38,0,0,0,120,0
"New Castle, PA","35260",2017,364,331,33,0,0,0,0,90,49,34,0,0,364,0,0
"New Haven-Milford, CT","35300",2017,365,241,112,8,4,0,0,179,64,44,0,23,174,168,0
"New Orleans-Metairie, LA","35380",2017,365,162,201,2,0,0,0,129,67,52,0,2,93,270,0
"New York-Newark-Jersey City, NY-NJ-PA","35620",2017,365,75,271,17,2,0,0,159,84,58,0,22,82,261,0
"Niles-Benton Harbor, MI","35660",2017,283,212,68,3,0,0,0,112,64,41,0,0,216,67,0
"Nogales, AZ","35700",2017,365,236,125,2,2,0,0,198,65,40,0,0,0,293,72
"North Port-Sarasota-Bradenton, FL","35840",2017,365,203,160,2,0,0,0,133,61,48,0,0,100,265,0
"Norwich-New London, CT","35980",2017,348,286,54,6,2,0,0,161,56,39,0,0,186,162,0
"Ocala, FL","36100",2017,351,250,100,1,0,0,0,101,58,43,0,0,115,236,0
"Odessa, TX","36220",2017,350,290,60,0,0,0,0,94,53,35,0,0,0,350,0
"Ogden-Clearfield, UT","36260",2017,365,153,175,35,2,0,0,166,101,54,0,19,229,115,2
"Oklahoma City, OK","36420",2017,365,158,200,7,0,0,0,119,74,52,0,11,164,190,0
"Olympia-Tumwater, WA","36500",2017,363,287,72,2,2,0,0,156,62,32,0,0,124,239,0
"Omaha-Council Bluffs, NE-IA","36540",2017,365,119,246,0,0,0,0,96,68,54,0,0,60,272,33
"Orlando-Kissimmee-Sanford, FL","36740",2017,365,191,171,3,0,0,0,147,66,49,0,8,143,213,1
"Othello, WA","36830",2017,357,316,30,5,4,2,0,207,52,18,0,0,0,357,0
"Owensboro, KY","36980",2017,364,165,199,0,0,0,0,93,65,52,0,9,62,293,0
"Oxford, NC","37080",2017,243,210,33,0,0,0,0,93,51,43,0,0,243,0,0
"Oxnard-Thousand Oaks-Ventura, CA","37100",2017,365,117,215,20,6,5,2,961,100,57,0,0,176,182,7
"Paducah, KY-IL","37140",2017,365,187,177,1,0,0,0,111,64,50,0,10,94,261,0
"Pahrump, NV","37220",2017,365,346,15,3,1,0,0,167,37,19,0,0,0,0,365
"Palatka, FL","37260",2017,344,342,2,0,0,0,0,53,27,15,0,0,0,0,344
"Palm Bay-Melbourne-Titusville, FL","37340",2017,352,254,98,0,0,0,0,97,56,43,0,0,145,207,0
"Panama City, FL","37460",2017,365,227,138,0,0,0,0,97,61,46,0,0,110,255,0
"Parkersburg-Vienna, WV","37620",2017,283,233,50,0,0,0,0,84,55,40,0,0,203,80,0
"Payson, AZ","37740",2017,365,247,109,8,1,0,0,161,74,44,0,0,318,3,44
"Pensacola-Ferry Pass-Brent, FL","37860",2017,365,199,163,3,0,0,0,115,63,48,0,0,125,240,0
"Peoria, IL","37900",2017,365,172,190,3,0,0,0,115,66,51,0,0,122,243,0
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","37980",2017,365,40,304,19,2,0,0,166,83,60,0,2,63,299,1
"Phoenix-Mesa-Scottsdale, AZ","38060",2017,365,19,251,82,11,1,1,358,123,84,0,6,127,78,154
"Pierre, SD","38180",2017,356,343,13,0,0,0,0,98,39,16,0,0,0,356,0
"Pittsburgh, PA","38300",2017,365,34,312,18,1,0,0,168,88,63,0,0,48,317,0
"Pittsfield, MA","38340",2017,346,203,143,0,0,0,0,88,59,47,0,0,0,346,0
"Platteville, WI","38420",2017,346,265,81,0,0,0,0,88,56,33,0,0,0,346,0
"Pocatello, ID","38540",2017,365,225,134,3,3,0,0,168,69,38,0,0,0,341,24
"Ponca City, OK","38620",2017,365,151,214,0,0,0,0,90,65,53,0,0,65,300,0
"Ponce, PR","38660",2017,249,190,58,0,0,1,0,259,61,32,12,0,0,68,169
"Port Angeles, WA","38820",2017,365,246,111,4,4,0,0,188,64,41,0,0,156,209,0
"Port St. Lucie, FL","38940",2017,356,260,95,1,0,0,0,115,58,43,0,0,131,225,0
"Portland-South Portland, ME","38860",2017,365,270,93,1,1,0,0,159,58,41,0,12,188,164,1
"Portland-Vancouver-Hillsboro, OR-WA","38900",2017,365,218,131,10,5,1,0,212,79,43,0,9,158,198,0
"Portsmouth, OH","39020",2017,365,344,21,0,0,0,0,70,41,13,0,0,0,96,269
"Prescott, AZ","39140",2017,340,231,104,5,0,0,0,119,74,46,0,0,326,14,0
"Price, UT","39220",2017,364,262,102,0,0,0,0,90,67,45,0,28,336,0,0
"Prineville, OR","39260",2017,357,229,112,8,7,1,0,224,78,35,0,0,0,357,0
"Providence-Warwick, RI-MA","39300",2017,365,184,174,5,2,0,0,151,66,50,0,6,132,227,0
"Provo-Orem, UT","39340",2017,365,162,189,11,3,0,0,165,85,53,0,16,236,110,3
"Pueblo, CO","39380",2017,125,113,10,2,0,0,0,108,49,26,0,0,0,109,16
"Pullman, WA","39420",2017,365,299,56,5,4,1,0,210,58,24,0,0,0,365,0
"Quincy, IL-MO","39500",2017,244,213,30,1,0,0,0,115,54,41,0,0,244,0,0
"Racine, WI","39540",2017,230,176,43,11,0,0,0,143,84,42,0,0,230,0,0
"Raleigh, NC","39580",2017,365,148,217,0,0,0,0,100,65,53,0,1,83,281,0
"Rapid City, SD","39660",2017,365,239,121,4,1,0,0,162,61,46,0,0,217,117,31
"Reading, PA","39740",2017,365,184,176,5,0,0,0,122,70,49,0,0,136,229,0
"Red Bluff, CA","39780",2017,365,237,119,6,3,0,0,172,77,42,0,0,277,88,0
"Red Wing, MN","39860",2017,244,230,14,0,0,0,0,80,48,34,0,0,244,0,0
"Redding, CA","39820",2017,365,260,91,12,2,0,0,159,84,44,0,0,348,17,0
"Reno, NV","39900",2017,365,165,196,4,0,0,0,126,77,52,0,5,231,119,10
"Richmond, VA","40060",2017,365,212,152,0,1,0,0,154,61,48,0,4,144,217,0
"Richmond-Berea, KY","40080",2017,113,84,29,0,0,0,0,73,56,39,0,0,0,113,0
"Riverside-San Bernardino-Ontario, CA","40140",2017,365,6,185,94,53,25,2,359,190,98,0,5,207,126,27
"Riverton, WY","40180",2017,365,249,114,2,0,0,0,118,66,47,0,0,307,58,0
"Roanoke, VA","40220",2017,365,268,97,0,0,0,0,80,56,42,0,6,134,225,0
"Rochester, MN","40340",2017,365,254,111,0,0,0,0,87,59,42,0,0,171,194,0
"Rochester, NY","40380",2017,365,245,117,3,0,0,0,112,58,44,0,0,168,197,0
"Rock Springs, WY","40540",2017,365,259,101,2,2,1,0,264,67,46,0,1,317,11,36
"Rockford, IL","40420",2017,354,296,58,0,0,0,0,87,57,36,0,0,288,66,0
"Rockland, ME","40500",2017,215,205,7,3,0,0,0,143,45,35,0,0,215,0,0
"Rocky Mount, NC","40580",2017,362,275,87,0,0,0,0,80,56,41,0,0,140,222,0
"Rome, GA","40660",2017,303,101,202,0,0,0,0,81,64,54,0,0,0,303,0
"Roseburg, OR","40700",2017,359,266,86,4,3,0,0,172,62,29,0,0,0,359,0
"Roswell, NM","40740",2017,119,111,7,1,0,0,0,112,44,23,0,0,0,119,0
"Ruidoso, NM","40760",2017,111,110,1,0,0,0,0,57,30,14,0,0,0,111,0
"Rutland, VT","40860",2017,365,268,97,0,0,0,0,87,60,40,2,2,176,185,0
"Sacramento--Roseville--Arden-Arcade, CA","40900",2017,365,91,218,53,3,0,0,164,107,64,0,0,176,185,4
"Salem, OH","41400",2017,61,61,0,0,0,0,0,26,20,14,0,0,0,0,61
"Salem, OR","41420",2017,362,287,66,9,0,0,0,150,62,33,0,0,131,231,0
"Salinas, CA","41500",2017,365,265,99,1,0,0,0,121,58,41,0,0,188,150,27
"Salisbury, MD-DE","41540",2017,365,251,113,1,0,0,0,119,61,44,0,0,199,166,0
"Salt Lake City, UT","41620",2017,365,125,192,47,1,0,0,156,105,61,0,4,246,114,1
"San Antonio-New Braunfels, TX","41700",2017,363,186,171,4,1,1,0,203,70,50,1,3,139,220,0
"San Diego-Carlsbad, CA","41740",2017,365,41,262,56,6,0,0,174,112,68,0,0,203,162,0
"San Francisco-Oakland-Hayward, CA","41860",2017,365,82,267,8,7,1,0,205,80,57,0,8,44,313,0
"San Jose-Sunnyvale-Santa Clara, CA","41940",2017,365,167,186,9,3,0,0,182,77,52,0,1,168,194,2
"San Juan-Carolina-Caguas, PR","41980",2017,255,107,141,6,1,0,0,151,79,54,4,40,27,184,0
"San Luis Obispo-Paso Robles-Arroyo Grande, CA","42020",2017,365,107,250,8,0,0,0,133,82,58,0,0,158,187,20
"Sandpoint, ID","41760",2017,362,248,102,7,0,5,0,276,68,37,0,0,0,349,13
"Sanford, NC","41820",2017,360,193,167,0,0,0,0,97,62,49,0,0,118,242,0
"Santa Cruz-Watsonville, CA","42100",2017,365,269,92,4,0,0,0,130,61,39,0,0,176,189,0
"Santa Fe, NM","42140",2017,365,282,83,0,0,0,0,100,61,44,0,0,332,33,0
"Santa Maria-Santa Barbara, CA","42200",2017,365,181,167,6,8,2,1,313,74,51,0,0,169,187,9
"Santa Rosa, CA","42220",2017,365,267,93,2,3,0,0,169,60,41,0,0,186,178,1
"Sault Ste. Marie, MI","42300",2017,307,238,69,0,0,0,0,87,54,39,0,0,93,214,0
"Savannah, GA","42340",2017,363,228,135,0,0,0,0,79,60,45,0,0,64,299,0
"Sayre, PA","42380",2017,362,259,103,0,0,0,0,77,57,42,0,0,157,205,0
"Scottsbluff, NE","42420",2017,113,80,32,1,0,0,0,142,59,31,0,0,0,113,0
"Scranton--Wilkes-Barre--Hazleton, PA","42540",2017,365,221,144,0,0,0,0,91,61,45,0,13,139,213,0
"Seattle-Tacoma-Bellevue, WA","42660",2017,365,156,185,13,10,1,0,227,90,52,0,12,119,234,0
"Sebastian-Vero Beach, FL","42680",2017,302,274,27,1,0,0,0,101,50,38,0,0,302,0,0
"Sebring, FL","42700",2017,334,319,15,0,0,0,0,90,46,32,0,0,334,0,0
"Seneca, SC","42860",2017,360,295,65,0,0,0,0,84,53,39,0,0,247,113,0
"Sevierville, TN","42940",2017,364,301,63,0,0,0,0,90,61,44,0,0,364,0,0
"Seymour, IN","42980",2017,226,206,20,0,0,0,0,93,50,40,0,0,226,0,0
"Sheboygan, WI","43100",2017,245,192,40,13,0,0,0,129,71,41,0,0,245,0,0
"Shelton, WA","43220",2017,363,301,60,1,1,0,0,156,57,25,0,0,0,363,0
"Sheridan, WY","43260",2017,365,250,111,3,1,0,0,157,67,43,0,1,256,66,42
"Show Low, AZ","43320",2017,365,278,86,1,0,0,0,101,64,44,0,0,349,2,14
"Shreveport-Bossier City, LA","43340",2017,365,221,144,0,0,0,0,100,64,45,0,0,161,204,0
"Sierra Vista-Douglas, AZ","43420",2017,365,248,115,2,0,0,0,111,71,45,0,0,288,29,48
"Sioux City, IA-NE-SD","43580",2017,365,268,97,0,0,0,0,100,59,42,0,0,209,153,3
"Sioux Falls, SD","43620",2017,365,287,78,0,0,0,0,97,58,38,0,4,221,134,6
"Somerset, KY","43700",2017,282,243,39,0,0,0,0,77,53,40,0,0,206,76,0
"Somerset, PA","43740",2017,363,342,21,0,0,0,0,97,47,36,0,0,363,0,0
"Sonora, CA","43760",2017,362,231,106,25,0,0,0,143,93,44,0,0,362,0,0
"South Bend-Mishawaka, IN-MI","43780",2017,365,233,125,7,0,0,0,133,66,44,0,14,180,171,0
"Spartanburg, SC","43900",2017,351,197,153,1,0,0,0,108,61,48,0,0,129,222,0
"Spokane-Spokane Valley, WA","44060",2017,365,160,186,10,5,4,0,278,78,52,0,0,86,272,7
"Springfield, IL","44100",2017,364,262,100,2,0,0,0,115,62,43,0,0,250,114,0
"Springfield, MA","44140",2017,365,260,100,5,0,0,0,122,61,43,0,2,196,167,0
"Springfield, MO","44180",2017,365,243,122,0,0,0,0,80,58,44,0,0,148,202,15
"Springfield, OH","44220",2017,365,209,154,2,0,0,0,105,66,47,0,0,124,241,0
"St. Cloud, MN","41060",2017,365,294,71,0,0,0,0,87,55,37,0,0,172,193,0
"St. George, UT","41100",2017,365,256,108,1,0,0,0,101,71,45,0,0,337,28,0
"St. Joseph, MO-KS","41140",2017,365,197,166,2,0,0,0,109,65,48,0,0,115,229,21
"St. Louis, MO-IL","41180",2017,365,88,265,11,1,0,0,159,84,57,0,2,121,230,12
"St. Marys, PA","41260",2017,342,326,16,0,0,0,0,90,47,35,0,0,342,0,0
"State College, PA","44300",2017,365,174,191,0,0,0,0,100,64,51,0,0,171,194,0
"Steamboat Springs, CO","44460",2017,342,333,9,0,0,0,0,62,31,15,0,0,0,0,342
"Stockton-Lodi, CA","44700",2017,365,141,191,33,0,0,0,146,100,55,0,2,153,202,8
"Summerville, GA","44900",2017,240,232,8,0,0,0,0,64,45,36,0,0,240,0,0
"Syracuse, NY","45060",2017,365,309,56,0,0,0,0,93,54,37,0,0,272,93,0
"Tahlequah, OK","45140",2017,280,261,19,0,0,0,0,71,49,39,0,0,280,0,0
"Talladega-Sylacauga, AL","45180",2017,116,65,51,0,0,0,0,73,60,44,0,0,0,116,0
"Tallahassee, FL","45220",2017,363,175,188,0,0,0,0,93,64,51,2,0,45,316,0
"Tampa-St. Petersburg-Clearwater, FL","45300",2017,365,152,210,3,0,0,0,150,67,52,0,0,94,271,0
"Taos, NM","45340",2017,352,328,24,0,0,0,0,63,38,16,0,0,0,352,0
"Terre Haute, IN","45460",2017,365,145,218,2,0,0,0,105,67,53,0,0,88,277,0
"Texarkana, TX-AR","45500",2017,360,188,172,0,0,0,0,75,58,49,0,0,0,360,0
"The Dalles, OR","45520",2017,364,249,99,7,8,1,0,278,72,39,0,0,115,249,0
"Toledo, OH","45780",2017,362,217,141,4,0,0,0,126,65,46,0,0,132,230,0
"Topeka, KS","45820",2017,361,242,119,0,0,0,0,94,61,43,0,0,171,189,1
"Torrington, CT","45860",2017,365,317,46,2,0,0,0,122,54,37,4,0,282,76,3
"Traverse City, MI","45900",2017,244,216,26,2,0,0,0,112,54,39,0,0,244,0,0
"Trenton, NJ","45940",2017,365,225,136,4,0,0,0,133,64,46,0,0,138,227,0
"Truckee-Grass Valley, CA","46020",2017,365,194,90,62,19,0,0,185,133,49,0,0,343,22,0
"Tucson, AZ","46060",2017,365,121,237,7,0,0,0,122,80,54,0,0,188,77,100
"Tulsa, OK","46140",2017,365,133,230,2,0,0,0,108,72,54,0,0,129,236,0
"Tupelo, MS","46180",2017,225,217,8,0,0,0,0,61,48,37,0,0,225,0,0
"Tuscaloosa, AL","46220",2017,350,92,257,1,0,0,0,123,71,57,0,0,38,312,0
"Twin Falls, ID","46300",2017,338,213,118,6,1,0,0,154,68,43,0,0,0,338,0
"Tyler, TX","46340",2017,364,336,28,0,0,0,0,90,49,37,0,8,356,0,0
"Ukiah, CA","46380",2017,365,226,131,7,0,1,0,203,70,45,0,0,107,255,3
"Urban Honolulu, HI","46520",2017,365,340,25,0,0,0,0,68,46,32,1,7,208,149,0
"Utica-Rome, NY","46540",2017,365,316,49,0,0,0,0,77,53,35,0,0,193,172,0
"Valdosta, GA","46660",2017,317,154,162,0,1,0,0,151,63,51,0,0,0,317,0
"Vallejo-Fairfield, CA","46700",2017,365,173,182,5,5,0,0,184,73,52,0,2,121,242,0
"Vernal, UT","46860",2017,365,200,154,3,6,2,0,206,74,49,0,0,342,23,0
"Victoria, TX","47020",2017,356,332,24,0,0,0,0,93,47,33,0,0,356,0,0
"Vincennes, IN","47180",2017,355,323,32,0,0,0,0,100,50,36,0,0,355,0,0
"Vineland-Bridgeton, NJ","47220",2017,364,254,110,0,0,0,0,84,58,42,0,17,168,179,0
"Vineyard Haven, MA","47240",2017,359,336,19,2,2,0,0,177,47,37,0,0,344,15,0
"Virginia Beach-Norfolk-Newport News, VA-NC","47260",2017,365,273,92,0,0,0,0,97,57,43,0,22,194,149,0
"Visalia-Porterville, CA","47300",2017,365,67,171,96,31,0,0,174,147,81,0,0,211,147,7
"Wabash, IN","47340",2017,332,302,29,1,0,0,0,105,50,35,0,0,332,0,0
"Waco, TX","47380",2017,193,166,26,1,0,0,0,112,54,39,1,2,154,36,0
"Walla Walla, WA","47460",2017,365,265,88,9,1,2,0,222,64,30,0,0,0,354,11
"Walterboro, SC","47500",2017,357,263,94,0,0,0,0,84,57,41,0,0,137,220,0
"Warner Robins, GA","47580",2017,330,183,147,0,0,0,0,93,61,47,0,0,0,330,0
"Washington Court House, OH","47920",2017,357,326,30,1,0,0,0,115,49,35,0,0,357,0,0
"Washington-Arlington-Alexandria, DC-VA-MD-WV","47900",2017,365,78,279,8,0,0,0,133,76,58,0,14,107,244,0
"Waterloo-Cedar Falls, IA","47940",2017,363,107,256,0,0,0,0,93,67,54,0,0,27,336,0
"Watertown, SD","47980",2017,364,276,88,0,0,0,0,82,55,39,0,0,0,320,44
"Watertown-Fort Atkinson, WI","48020",2017,245,214,31,0,0,0,0,90,54,39,0,0,245,0,0
"Watertown-Fort Drum, NY","48060",2017,326,309,15,2,0,0,0,101,46,34,0,0,326,0,0
"Wausau, WI","48140",2017,237,223,14,0,0,0,0,90,47,36,0,0,237,0,0
"Weatherford, OK","48220",2017,305,302,3,0,0,0,0,88,30,17,0,0,0,0,305
"Weirton-Steubenville, WV-OH","48260",2017,365,100,265,0,0,0,0,99,71,56,0,0,48,311,6
"Wenatchee, WA","48300",2017,365,236,108,9,8,4,0,293,72,37,0,0,0,365,0
"Wheeling, WV-OH","48540",2017,365,112,253,0,0,0,0,87,69,55,0,0,48,316,1
"Whitewater-Elkhorn, WI","48580",2017,243,219,24,0,0,0,0,90,50,39,0,0,243,0,0
"Wichita, KS","48620",2017,365,229,136,0,0,0,0,100,61,45,0,6,180,110,69
"Williamsport, PA","48700",2017,364,343,21,0,0,0,0,84,46,33,0,0,329,0,35
"Williston, ND","48780",2017,362,302,58,2,0,0,0,131,54,37,0,0,257,102,3
"Wilmington, NC","48900",2017,356,297,59,0,0,0,0,67,54,38,0,0,131,225,0
"Wilmington, OH","48940",2017,245,206,36,3,0,0,0,143,61,42,0,0,245,0,0
"Winchester, VA-WV","49020",2017,345,254,91,0,0,0,0,80,56,41,0,0,144,200,1
"Winona, MN","49100",2017,119,104,15,0,0,0,0,65,52,22,0,0,0,119,0
"Winston-Salem, NC","49180",2017,365,177,188,0,0,0,0,100,66,51,0,0,122,243,0
"Worcester, MA-CT","49340",2017,365,286,74,5,0,0,0,143,58,40,0,11,238,116,0
"Yakima, WA","49420",2017,365,193,143,21,5,1,2,317,95,48,0,0,0,364,1
"York-Hanover, PA","49620",2017,365,198,167,0,0,0,0,93,66,47,0,11,145,209,0
"Youngstown-Warren-Boardman, OH-PA","49660",2017,365,81,280,4,0,0,0,115,70,56,0,0,54,311,0
"Yuba City, CA","49700",2017,365,128,228,9,0,0,0,130,84,56,0,0,134,228,3
"Yuma, AZ","49740",2017,365,201,150,12,1,1,0,235,73,49,0,0,168,142,55
