"CBSA","CBSA Code","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"Reading, PA","39740",2012,366,115,238,13,0,0,0,147,84,57,0,0,112,254,0
"Red Bluff, CA","39780",2012,366,183,164,19,0,0,0,150,93,51,0,0,243,123,0
"Red Wing, MN","39860",2012,223,191,32,0,0,0,0,90,58,38,0,0,223,0,0
"Redding, CA","39820",2012,366,256,104,5,1,0,0,180,77,44,0,0,351,15,0
"Reno, NV","39900",2012,366,124,222,12,0,0,8,939,89,58,0,13,227,105,21
"Richmond, VA","40060",2012,366,191,156,15,4,0,0,179,75,50,0,23,146,197,0
"Richmond-Berea, KY","40080",2012,119,64,55,0,0,0,0,71,59,43,0,0,0,119,0
"Riverside-San Bernardino-Ontario, CA","40140",2012,366,3,181,110,63,9,0,233,172,100,0,0,183,154,29
"Riverton, WY","40180",2012,366,214,147,5,0,0,0,117,75,47,0,2,328,28,8
"Roanoke, VA","40220",2012,366,186,177,3,0,0,0,122,67,50,0,5,97,264,0
"Rochester, MN","40340",2012,359,215,141,3,0,0,0,112,70,44,0,0,147,212,0
"Rochester, NY","40380",2012,366,237,117,11,1,0,0,151,67,44,0,0,188,178,0
"Rock Springs, WY","40540",2012,366,210,148,7,0,1,0,284,74,47,0,2,293,24,47
"Rockford, IL","40420",2012,366,313,47,6,0,0,0,115,61,33,2,0,364,0,0
"Rockland, ME","40500",2012,177,165,12,0,0,0,0,97,48,34,0,0,177,0,0
"Rocky Mount, NC","40580",2012,359,211,144,3,1,0,0,161,61,46,0,0,77,282,0
"Rome, GA","40660",2012,365,18,347,0,0,0,0,99,83,68,0,0,0,365,0
"Roseburg, OR","40700",2012,362,306,56,0,0,0,0,73,53,26,0,0,0,362,0
"Roswell, NM","40740",2012,110,97,13,0,0,0,0,61,53,33,0,0,0,110,0
"Ruidoso, NM","40760",2012,114,106,8,0,0,0,0,85,41,21,0,0,0,114,0
"Russellville, AR","40780",2012,57,35,22,0,0,0,0,70,61,46,0,0,0,57,0
"Rutland, VT","40860",2012,366,190,172,4,0,0,0,108,70,49,2,15,0,349,0
"Sacramento--Roseville--Arden-Arcade, CA","40900",2012,366,93,194,66,12,1,0,201,126,65,0,3,216,146,1
"Salem, OH","41400",2012,61,61,0,0,0,0,0,37,27,19,0,0,0,0,61
"Salem, OR","41420",2012,364,285,79,0,0,0,0,93,59,33,0,0,113,251,0
"Salinas, CA","41500",2012,366,285,81,0,0,0,0,84,55,41,1,3,167,183,12
"Salisbury, MD-DE","41540",2012,366,271,77,14,4,0,0,200,74,41,0,2,321,43,0
"Salt Lake City, UT","41620",2012,366,143,206,16,1,0,0,169,90,55,0,24,187,148,7
"San Antonio-New Braunfels, TX","41700",2012,366,138,212,12,4,0,0,161,80,53,0,0,128,238,0
"San Diego-Carlsbad, CA","41740",2012,366,26,304,35,1,0,0,170,100,67,0,6,116,216,28
"San Francisco-Oakland-Hayward, CA","41860",2012,366,145,214,6,1,0,0,161,76,53,0,16,111,239,0
"San Jose-Sunnyvale-Santa Clara, CA","41940",2012,366,145,209,12,0,0,0,133,78,53,0,2,147,216,1
"San Juan-Carolina-Caguas, PR","41980",2012,366,277,89,0,0,0,0,83,58,39,7,148,42,67,102
"San Luis Obispo-Paso Robles-Arroyo Grande, CA","42020",2012,366,113,216,35,2,0,0,154,101,57,0,0,211,142,13
"Sandpoint, ID","41760",2012,356,356,0,0,0,0,0,36,19,8,0,0,0,0,356
"Santa Cruz-Watsonville, CA","42100",2012,365,328,36,1,0,0,0,101,51,36,0,0,216,149,0
"Santa Fe, NM","42140",2012,366,247,118,1,0,0,0,108,71,45,0,0,346,20,0
"Santa Maria-Santa Barbara, CA","42200",2012,366,158,205,3,0,0,0,136,67,52,0,0,192,174,0
"Santa Rosa, CA","42220",2012,366,240,126,0,0,0,0,82,61,41,0,5,138,223,0
"Sault Ste. Marie, MI","42300",2012,270,198,63,9,0,0,0,147,63,38,0,0,116,154,0
"Savannah, GA","42340",2012,366,178,187,1,0,0,0,107,64,51,0,0,50,316,0
"Scottsbluff, NE","42420",2012,237,141,94,1,1,0,0,161,71,48,0,0,172,65,0
"Scranton--Wilkes-Barre--Hazleton, PA","42540",2012,366,213,149,4,0,0,0,136,69,46,0,5,172,189,0
"Seattle-Tacoma-Bellevue, WA","42660",2012,366,159,195,11,1,0,0,157,75,52,0,0,67,299,0
"Sebastian-Vero Beach, FL","42680",2012,358,324,33,1,0,0,0,105,50,37,0,0,358,0,0
"Sebring, FL","42700",2012,352,337,15,0,0,0,0,84,47,34,0,0,352,0,0
"Seneca, SC","42860",2012,176,147,29,0,0,0,0,97,58,42,0,0,176,0,0
"Sevierville, TN","42940",2012,365,238,122,3,2,0,0,154,80,46,0,0,365,0,0
"Seymour, IN","42980",2012,148,124,23,1,0,0,0,119,61,42,0,0,148,0,0
"Sheboygan, WI","43100",2012,195,131,28,28,8,0,0,192,126,42,0,0,195,0,0
"Shelton, WA","43220",2012,366,278,87,1,0,0,0,116,59,33,0,0,0,366,0
"Sheridan, WY","43260",2012,358,307,51,0,0,0,0,80,53,23,0,0,0,122,236
"Show Low, AZ","43320",2012,366,245,114,7,0,0,0,126,80,45,0,0,350,1,15
"Shreveport-Bossier City, LA","43340",2012,366,169,192,4,1,0,0,185,71,52,0,0,153,212,1
"Sierra Vista-Douglas, AZ","43420",2012,360,189,162,9,0,0,0,120,84,50,0,0,301,47,12
"Silver City, NM","43500",2012,366,322,44,0,0,0,0,84,51,41,0,0,366,0,0
"Sioux City, IA-NE-SD","43580",2012,366,149,214,3,0,0,0,111,73,53,0,11,104,242,9
"Sioux Falls, SD","43620",2012,366,213,145,7,1,0,0,170,80,46,0,13,216,133,4
"Somerset, KY","43700",2012,277,191,81,5,0,0,0,133,71,44,0,0,206,71,0
"Somerset, PA","43740",2012,318,273,43,2,0,0,0,140,58,36,0,0,318,0,0
"Sonora, CA","43760",2012,364,246,105,13,0,0,0,136,87,42,0,0,364,0,0
"South Bend-Mishawaka, IN-MI","43780",2012,366,111,228,24,1,2,0,213,93,58,0,11,95,260,0
"Spartanburg, SC","43900",2012,359,140,219,0,0,0,0,93,66,53,0,0,66,293,0
"Spokane-Spokane Valley, WA","44060",2012,366,159,205,2,0,0,0,112,71,52,0,0,88,267,11
"Springfield, IL","44100",2012,366,286,67,13,0,0,0,136,77,37,1,0,365,0,0
"Springfield, MA","44140",2012,366,167,184,15,0,0,0,147,76,52,0,6,127,233,0
"Springfield, MO","44180",2012,366,138,208,20,0,0,0,150,84,55,0,0,138,226,2
"Springfield, OH","44220",2012,363,110,231,21,1,0,0,172,87,56,0,0,124,239,0
"St. Cloud, MN","41060",2012,366,239,126,1,0,0,0,105,61,43,0,0,118,248,0
"St. George, UT","41100",2012,366,228,126,12,0,0,0,133,80,47,0,0,323,43,0
"St. Joseph, MO-KS","41140",2012,363,140,206,16,1,0,0,151,80,54,0,0,129,225,9
"St. Louis, MO-IL","41180",2012,366,36,260,50,18,2,0,281,129,66,0,2,104,229,31
"St. Marys, PA","41260",2012,362,303,54,4,1,0,0,156,58,37,0,0,362,0,0
"State College, PA","44300",2012,366,140,217,8,1,0,0,154,77,54,0,0,119,247,0
"Steamboat Springs, CO","44460",2012,353,346,7,0,0,0,0,85,32,15,0,0,0,0,353
"Stockton-Lodi, CA","44700",2012,366,88,236,38,4,0,0,182,101,60,0,1,147,214,4
"Summerville, GA","44900",2012,265,217,46,2,0,0,0,108,61,39,0,0,245,0,20
"Syracuse, NY","45060",2012,366,311,47,8,0,0,0,133,60,37,0,0,314,52,0
"Tahlequah, OK","45140",2012,283,188,79,16,0,0,0,140,87,44,0,0,283,0,0
"Talladega-Sylacauga, AL","45180",2012,116,51,65,0,0,0,0,80,63,53,0,0,0,116,0
"Tallahassee, FL","45220",2012,366,188,174,4,0,0,0,147,66,50,0,0,92,274,0
"Tampa-St. Petersburg-Clearwater, FL","45300",2012,366,127,230,9,0,0,0,147,69,53,0,0,78,288,0
"Taos, NM","45340",2012,366,355,11,0,0,0,0,59,39,22,0,0,0,355,11
"Terre Haute, IN","45460",2012,355,125,219,11,0,0,0,136,79,55,0,0,93,262,0
"Texarkana, TX-AR","45500",2012,59,24,35,0,0,0,0,79,65,54,0,0,0,59,0
"The Dalles, OR","45520",2012,365,294,71,0,0,0,0,76,55,26,0,0,0,365,0
"Toledo, OH","45780",2012,366,142,198,23,3,0,0,174,84,54,0,0,113,240,13
"Topeka, KS","45820",2012,366,242,103,21,0,0,0,150,90,44,0,0,302,53,11
"Torrington, CT","45860",2012,364,234,124,6,0,0,0,129,67,44,1,0,213,150,0
"Traverse City, MI","45900",2012,182,132,28,22,0,0,0,147,105,43,0,0,182,0,0
"Trenton, NJ","45940",2012,366,206,140,20,0,0,0,143,79,48,0,0,196,170,0
"Truckee-Grass Valley, CA","46020",2012,366,226,112,26,2,0,0,164,97,43,0,0,341,25,0
"Tucson, AZ","46060",2012,366,164,193,9,0,0,0,143,84,51,0,8,224,48,86
"Tulsa, OK","46140",2012,366,89,231,40,5,1,0,201,108,58,0,0,136,224,6
"Tupelo, MS","46180",2012,335,152,182,1,0,0,0,140,67,52,0,0,78,257,0
"Tuscaloosa, AL","46220",2012,283,226,57,0,0,0,0,93,56,39,0,0,180,103,0
"Twin Falls, ID","46300",2012,355,298,54,2,1,0,0,156,57,28,0,0,0,355,0
"Tyler, TX","46340",2012,365,286,72,7,0,0,0,147,71,40,0,2,363,0,0
"Ukiah, CA","46380",2012,357,277,80,0,0,0,0,80,57,38,0,0,139,216,2
"Urban Honolulu, HI","46520",2012,366,260,106,0,0,0,0,78,56,41,0,0,42,324,0
"Utica-Rome, NY","46540",2012,366,241,123,2,0,0,0,108,62,44,0,0,206,160,0
"Valdosta, GA","46660",2012,345,63,280,2,0,0,0,132,67,57,0,0,0,345,0
"Vallejo-Fairfield, CA","46700",2012,366,208,153,5,0,0,0,140,69,46,0,7,171,188,0
"Vernal, UT","46860",2012,366,157,193,15,1,0,0,167,90,54,0,8,290,64,4
"Victoria, TX","47020",2012,348,319,29,0,0,0,0,100,49,31,0,0,348,0,0
"Vincennes, IN","47180",2012,351,263,63,25,0,0,0,136,87,39,0,0,351,0,0
"Vineland-Bridgeton, NJ","47220",2012,338,224,98,13,3,0,0,164,74,42,0,0,240,98,0
"Vineyard Haven, MA","47240",2012,252,207,33,10,2,0,0,187,64,38,0,0,199,53,0
"Virginia Beach-Norfolk-Newport News, VA-NC","47260",2012,366,208,151,6,1,0,0,190,67,48,0,8,136,222,0
"Visalia-Porterville, CA","47300",2012,366,63,165,98,40,0,0,195,151,81,0,0,218,147,1
"Wabash, IN","47340",2012,355,266,65,23,1,0,0,169,80,37,0,0,355,0,0
"Waco, TX","47380",2012,366,257,105,3,1,0,0,154,67,43,1,12,231,122,0
"Walla Walla, WA","47460",2012,364,291,73,0,0,0,0,93,57,28,0,0,0,364,0
"Walterboro, SC","47500",2012,325,192,133,0,0,0,0,76,59,46,0,0,121,204,0
"Warner Robins, GA","47580",2012,330,116,213,1,0,0,0,142,64,53,0,0,0,330,0
"Washington Court House, OH","47920",2012,350,265,75,9,1,0,0,200,77,38,0,0,350,0,0
"Washington-Arlington-Alexandria, DC-VA-MD-WV","47900",2012,366,65,265,27,7,2,0,206,100,62,0,10,130,226,0
"Waterloo-Cedar Falls, IA","47940",2012,366,140,224,2,0,0,0,105,74,54,0,0,117,249,0
"Watertown, SD","47980",2012,357,151,206,0,0,0,0,92,65,52,0,0,0,329,28
"Watertown-Fort Atkinson, WI","48020",2012,193,130,51,11,1,0,0,166,84,44,0,0,193,0,0
"Watertown-Fort Drum, NY","48060",2012,362,329,23,10,0,0,0,140,49,32,0,0,362,0,0
"Wausau, WI","48140",2012,221,188,31,2,0,0,0,101,61,41,0,0,221,0,0
"Weirton-Steubenville, WV-OH","48260",2012,366,97,253,16,0,0,0,143,84,59,0,0,93,272,1
"Wenatchee, WA","48300",2012,366,213,128,10,13,1,1,443,78,42,0,0,0,366,0
"Wheeling, WV-OH","48540",2012,366,97,258,10,1,0,0,154,84,58,0,0,89,277,0
"Whitewater-Elkhorn, WI","48580",2012,191,127,49,14,1,0,0,174,90,44,0,0,191,0,0
"Wichita Falls, TX","48660",2012,335,261,74,0,0,0,0,75,55,38,0,0,0,335,0
"Wichita, KS","48620",2012,366,204,128,30,4,0,0,157,100,47,2,38,247,57,22
"Williamsport, PA","48700",2012,348,302,42,4,0,0,0,108,58,33,0,0,343,0,5
"Wilmington, NC","48900",2012,352,248,102,2,0,0,0,122,58,42,0,0,122,230,0
"Wilmington, OH","48940",2012,214,123,77,10,4,0,0,187,97,49,0,0,214,0,0
"Winchester, VA-WV","49020",2012,361,180,178,3,0,0,0,119,69,51,0,0,111,250,0
"Winona, MN","49100",2012,120,102,18,0,0,0,0,86,56,27,0,0,0,120,0
"Winston-Salem, NC","49180",2012,366,107,247,10,2,0,0,174,77,55,0,0,108,258,0
"Worcester, MA-CT","49340",2012,366,224,132,9,1,0,0,166,68,45,0,7,188,170,1
"Yakima, WA","49420",2012,366,196,162,3,5,0,0,177,76,48,0,0,0,366,0
"York-Hanover, PA","49620",2012,366,120,232,13,1,0,0,166,83,56,0,3,112,251,0
"Youngstown-Warren-Boardman, OH-PA","49660",2012,366,85,256,20,5,0,0,187,87,59,0,0,87,278,1
"Yuba City, CA","49700",2012,366,159,190,17,0,0,0,150,86,53,0,4,202,159,1
"Yuma, AZ","49740",2012,366,224,116,24,2,0,0,166,90,47,0,0,179,29,158
